Famalicão,Estoril,1,0
Famalicão,GilVicente,0,1
Famalicão,Marítimo,3,2
Famalicão,PaçosdeFerreira,2,1
Famalicão,Portimonense,1,0
Famalicão,Porto,2,4
Famalicão,RioAve,0,0
Famalicão,SantaClara,1,0
Famalicão,SportingCP,1,2
Famalicão,VitóriadeGuimarães,2,1
Famalicão,Vizela,2,1
GilVicente,Arouca,1,1
GilVicente,Benfica,0,2
GilVicente,Boavista,3,1
GilVicente,Braga,0,1
GilVicente,CasaPia,1,0
GilVicente,Chaves,0,0
GilVicente,Estoril,0,1
GilVicente,Famalicão,0,0
GilVicente,Marítimo,2,0
GilVicente,PaçosdeFerreira,1,0
GilVicente,Portimonense,1,2
GilVicente,Porto,0,2
GilVicente,RioAve,2,2
GilVicente,SantaClara,1,0
GilVicente,SportingCP,0,0
GilVicente,VitóriadeGuimarães,2,1
GilVicente,Vizela,1,1
Marítimo,Arouca,1,1
Marítimo,Benfica,0,3
Marítimo,Boavista,4,2
Marítimo,Braga,1,2
Marítimo,CasaPia,1,2
Marítimo,Chaves,1,2
Marítimo,Estoril,1,0
Marítimo,Famalicão,0,0
Marítimo,GilVicente,1,2
Marítimo,PaçosdeFerreira,3,1
Marítimo,Portimonense,0,1
Marítimo,Porto,0,2
Marítimo,RioAve,2,2
Marítimo,SantaClara,3,1
Marítimo,SportingCP,1,0
Marítimo,VitóriadeGuimarães,1,2
Marítimo,Vizela,1,0
PaçosdeFerreira,Arouca,1,1
PaçosdeFerreira,Benfica,0,2
PaçosdeFerreira,Boavista,1,3
PaçosdeFerreira,Braga,1,2
PaçosdeFerreira,CasaPia,2,3
PaçosdeFerreira,Chaves,1,1
PaçosdeFerreira,Estoril,0,3
PaçosdeFerreira,Famalicão,1,3
PaçosdeFerreira,GilVicente,2,1
PaçosdeFerreira,Marítimo,0,1
PaçosdeFerreira,Portimonense,0,3
PaçosdeFerreira,Porto,0,2
PaçosdeFerreira,RioAve,3,1
PaçosdeFerreira,SantaClara,1,0
PaçosdeFerreira,SportingCP,0,4
PaçosdeFerreira,VitóriadeGuimarães,0,1
PaçosdeFerreira,Vizela,0,2
Portimonense,Arouca,0,2
Portimonense,Benfica,1,5
Portimonense,Boavista,0,1
Portimonense,Braga,1,2
Portimonense,CasaPia,1,2
Portimonense,Chaves,1,0
Portimonense,Estoril,1,1
Portimonense,Famalicão,1,0
Portimonense,GilVicente,1,0
Portimonense,Marítimo,2,1
Portimonense,PaçosdeFerreira,1,0
Portimonense,Porto,0,2
Portimonense,RioAve,2,2
Portimonense,SantaClara,0,0
Portimonense,SportingCP,0,1
Portimonense,VitóriadeGuimarães,2,1
Portimonense,Vizela,0,1
Porto,Arouca,5,1
Porto,Benfica,0,1
Porto,Boavista,1,0
Porto,Braga,4,1
Porto,CasaPia,2,1
Porto,Chaves,3,0
Porto,Estoril,3,2
Porto,Famalicão,4,1
Porto,GilVicente,1,2
Porto,Marítimo,5,1
Porto,PaçosdeFerreira,4,0
Porto,Portimonense,1,0
Porto,RioAve,1,0
Porto,SantaClara,2,1
Porto,SportingCP,3,0
Porto,VitóriadeGuimarães,3,0
Porto,Vizela,2,0
RioAve,Arouca,1,0
RioAve,Benfica,0,1
RioAve,Boavista,1,0
RioAve,Braga,2,3
RioAve,CasaPia,1,1
RioAve,Chaves,1,0
RioAve,Estoril,2,0
RioAve,Famalicão,2,2
RioAve,GilVicente,2,1
RioAve,Marítimo,1,1
RioAve,PaçosdeFerreira,0,1
RioAve,Portimonense,1,0
RioAve,Porto,3,1
RioAve,SantaClara,1,0
RioAve,SportingCP,0,1
RioAve,VitóriadeGuimarães,0,1
RioAve,Vizela,0,1
SantaClara,Arouca,1,2
SantaClara,Benfica,0,3
SantaClara,Boavista,2,2
SantaClara,Braga,0,4
SantaClara,CasaPia,0,0
SantaClara,Chaves,1,1
SantaClara,Estoril,2,1
SantaClara,Famalicão,1,3
SantaClara,GilVicente,3,2
SantaClara,Marítimo,2,1
