FCAugsburg,HerthaBSC,0,2
FCAugsburg,UnionBerlin,1,0
FCAugsburg,VfLBochum,0,1
FCAugsburg,WerderBremen,2,1
FCAugsburg,BorussiaDortmund,0,3
FCAugsburg,EintrachtFrankfurt,1,2
FCAugsburg,SCFreiburg,0,4
FCAugsburg,1899Hoffenheim,1,0
FCAugsburg,FCKöln,1,3
FCAugsburg,RBLeipzig,3,3
FCAugsburg,BayerLeverkusen,1,0
FCAugsburg,Mainz05,1,2
FCAugsburg,BorussiaMönchengladbach,1,0
FCAugsburg,BayernMunich,1,0
FCAugsburg,Schalke04,1,1
FCAugsburg,VfBStuttgart,1,1
FCAugsburg,VfLWolfsburg,1,1
HerthaBSC,FCAugsburg,2,0
HerthaBSC,UnionBerlin,0,2
HerthaBSC,VfLBochum,1,1
HerthaBSC,WerderBremen,2,4
HerthaBSC,BorussiaDortmund,0,1
HerthaBSC,EintrachtFrankfurt,1,1
HerthaBSC,SCFreiburg,2,2
HerthaBSC,1899Hoffenheim,1,1
HerthaBSC,FCKöln,2,0
HerthaBSC,RBLeipzig,0,1
HerthaBSC,BayerLeverkusen,2,2
HerthaBSC,Mainz05,1,1
HerthaBSC,BorussiaMönchengladbach,4,1
HerthaBSC,BayernMunich,2,3
HerthaBSC,Schalke04,2,1
HerthaBSC,VfBStuttgart,2,1
HerthaBSC,VfLWolfsburg,0,5
UnionBerlin,FCAugsburg,2,2
UnionBerlin,HerthaBSC,3,1
UnionBerlin,VfLBochum,1,1
UnionBerlin,WerderBremen,1,0
UnionBerlin,BorussiaDortmund,2,0
UnionBerlin,EintrachtFrankfurt,2,0
UnionBerlin,SCFreiburg,4,2
UnionBerlin,1899Hoffenheim,3,1
UnionBerlin,FCKöln,0,0
UnionBerlin,RBLeipzig,2,1
UnionBerlin,BayerLeverkusen,0,0
UnionBerlin,Mainz05,2,1
UnionBerlin,BorussiaMönchengladbach,2,1
UnionBerlin,BayernMunich,1,1
UnionBerlin,Schalke04,0,0
UnionBerlin,VfBStuttgart,3,0
UnionBerlin,VfLWolfsburg,2,0
VfLBochum,FCAugsburg,3,2
VfLBochum,HerthaBSC,3,1
VfLBochum,UnionBerlin,2,1
VfLBochum,WerderBremen,0,2
VfLBochum,BorussiaDortmund,1,1
VfLBochum,EintrachtFrankfurt,3,0
VfLBochum,SCFreiburg,0,2
VfLBochum,1899Hoffenheim,5,2
VfLBochum,FCKöln,1,1
VfLBochum,RBLeipzig,1,0
VfLBochum,BayerLeverkusen,3,0
VfLBochum,Mainz05,1,2
VfLBochum,BorussiaMönchengladbach,2,1
VfLBochum,BayernMunich,0,7
VfLBochum,Schalke04,0,2
VfLBochum,VfBStuttgart,2,3
VfLBochum,VfLWolfsburg,1,5
WerderBremen,FCAugsburg,0,1
WerderBremen,HerthaBSC,1,0
WerderBremen,UnionBerlin,1,2
WerderBremen,VfLBochum,3,0
WerderBremen,BorussiaDortmund,0,2
WerderBremen,EintrachtFrankfurt,3,4
WerderBremen,SCFreiburg,1,2
WerderBremen,1899Hoffenheim,1,2
WerderBremen,FCKöln,1,1
WerderBremen,RBLeipzig,1,2
WerderBremen,BayerLeverkusen,2,3
WerderBremen,Mainz05,0,2
WerderBremen,BorussiaMönchengladbach,5,1
WerderBremen,BayernMunich,1,2
WerderBremen,Schalke04,2,1
WerderBremen,VfBStuttgart,2,2
WerderBremen,VfLWolfsburg,2,1
BorussiaDortmund,FCAugsburg,4,3
BorussiaDortmund,HerthaBSC,4,1
BorussiaDortmund,UnionBerlin,2,1
BorussiaDortmund,VfLBochum,3,0
BorussiaDortmund,WerderBremen,2,3
BorussiaDortmund,EintrachtFrankfurt,4,0
BorussiaDortmund,SCFreiburg,5,1
BorussiaDortmund,1899Hoffenheim,1,0
BorussiaDortmund,FCKöln,6,1
BorussiaDortmund,RBLeipzig,2,1
BorussiaDortmund,BayerLeverkusen,1,0
BorussiaDortmund,Mainz05,2,2
BorussiaDortmund,BorussiaMönchengladbach,5,2
BorussiaDortmund,BayernMunich,2,2
BorussiaDortmund,Schalke04,1,0
BorussiaDortmund,VfBStuttgart,5,0
BorussiaDortmund,VfLWolfsburg,6,0
EintrachtFrankfurt,FCAugsburg,1,1
EintrachtFrankfurt,HerthaBSC,3,0
EintrachtFrankfurt,UnionBerlin,2,0
EintrachtFrankfurt,VfLBochum,1,1
EintrachtFrankfurt,WerderBremen,2,0
EintrachtFrankfurt,BorussiaDortmund,1,2
EintrachtFrankfurt,SCFreiburg,2,1
EintrachtFrankfurt,1899Hoffenheim,4,2
EintrachtFrankfurt,FCKöln,1,1
EintrachtFrankfurt,RBLeipzig,4,0
EintrachtFrankfurt,BayerLeverkusen,5,1
EintrachtFrankfurt,Mainz05,3,0
EintrachtFrankfurt,BorussiaMönchengladbach,1,1
EintrachtFrankfurt,BayernMunich,1,6
EintrachtFrankfurt,Schalke04,3,0
EintrachtFrankfurt,VfBStuttgart,1,1
EintrachtFrankfurt,VfLWolfsburg,0,1
SCFreiburg,FCAugsburg,3,1
SCFreiburg,HerthaBSC,1,1
SCFreiburg,UnionBerlin,4,1
SCFreiburg,VfLBochum,1,0
SCFreiburg,WerderBremen,2,0
SCFreiburg,BorussiaDortmund,1,3
SCFreiburg,EintrachtFrankfurt,1,1
SCFreiburg,1899Hoffenheim,2,1
SCFreiburg,FCKöln,2,0
SCFreiburg,RBLeipzig,0,1
SCFreiburg,BayerLeverkusen,1,1
SCFreiburg,Mainz05,2,1
SCFreiburg,BorussiaMönchengladbach,0,0
SCFreiburg,BayernMunich,0,1
SCFreiburg,Schalke04,4,0
SCFreiburg,VfBStuttgart,2,1
SCFreiburg,VfLWolfsburg,2,0
1899Hoffenheim,FCAugsburg,1,0
1899Hoffenheim,HerthaBSC,3,1
1899Hoffenheim,UnionBerlin,4,2
1899Hoffenheim,VfLBochum,3,2
1899Hoffenheim,WerderBremen,1,2
1899Hoffenheim,BorussiaDortmund,0,1
1899Hoffenheim,EintrachtFrankfurt,3,1
1899Hoffenheim,SCFreiburg,0,0
1899Hoffenheim,FCKöln,1,3
1899Hoffenheim,RBLeipzig,1,3
1899Hoffenheim,BayerLeverkusen,1,3
1899Hoffenheim,Mainz05,4,1
1899Hoffenheim,BorussiaMönchengladbach,1,4
1899Hoffenheim,BayernMunich,0,2
1899Hoffenheim,Schalke04,2,0
1899Hoffenheim,VfBStuttgart,2,2
1899Hoffenheim,VfLWolfsburg,1,2
FCKöln,FCAugsburg,3,2
FCKöln,HerthaBSC,5,2
FCKöln,UnionBerlin,0,1
FCKöln,VfLBochum,0,2
FCKöln,WerderBremen,7,1
FCKöln,BorussiaDortmund,3,2
FCKöln,EintrachtFrankfurt,3,0
FCKöln,SCFreiburg,0,1
FCKöln,1899Hoffenheim,1,1
FCKöln,RBLeipzig,0,0
FCKöln,BayerLeverkusen,1,2
FCKöln,Mainz05,1,1
FCKöln,BorussiaMönchengladbach,0,0
FCKöln,BayernMunich,1,2
FCKöln,Schalke04,3,1
FCKöln,VfBStuttgart,0,0
FCKöln,VfLWolfsburg,0,2
RBLeipzig,FCAugsburg,3,2
RBLeipzig,HerthaBSC,3,2
RBLeipzig,UnionBerlin,1,2
RBLeipzig,VfLBochum,4,0
RBLeipzig,WerderBremen,2,1
RBLeipzig,BorussiaDortmund,3,0
RBLeipzig,EintrachtFrankfurt,2,1
RBLeipzig,SCFreiburg,3,1
RBLeipzig,1899Hoffenheim,1,0
RBLeipzig,FCKöln,2,2
