Bruk-BetTermalicaNieciecza,Cracovia,1,2
Bruk-BetTermalicaNieciecza,GórnikŁęczna,1,1
Bruk-BetTermalicaNieciecza,GórnikZabrze,3,1
Bruk-BetTermalicaNieciecza,JagielloniaBiałystok,2,1
Bruk-BetTermalicaNieciecza,LechPoznań,1,3
Bruk-BetTermalicaNieciecza,LechiaGdańsk,0,2
Bruk-BetTermalicaNieciecza,LegiaWarsaw,0,0
Bruk-BetTermalicaNieciecza,PiastGliwice,0,1
Bruk-BetTermalicaNieciecza,PogońSzczecin,1,3
Bruk-BetTermalicaNieciecza,RadomiakRadom,1,1
Bruk-BetTermalicaNieciecza,RakówCzęstochowa,0,3
Bruk-BetTermalicaNieciecza,StalMielec,1,1
Bruk-BetTermalicaNieciecza,ŚląskWrocław,4,3
Bruk-BetTermalicaNieciecza,WartaPoznań,1,0
Bruk-BetTermalicaNieciecza,WisłaKraków,2,2
Bruk-BetTermalicaNieciecza,WisłaPłock,1,0
Bruk-BetTermalicaNieciecza,ZagłębieLubin,0,2
Cracovia,Bruk-BetTermalicaNieciecza,1,2
Cracovia,GórnikŁęczna,0,2
Cracovia,GórnikZabrze,2,2
Cracovia,JagielloniaBiałystok,2,1
Cracovia,LechPoznań,3,3
Cracovia,LechiaGdańsk,2,0
Cracovia,LegiaWarsaw,1,0
Cracovia,PiastGliwice,0,1
Cracovia,PogońSzczecin,1,1
Cracovia,RadomiakRadom,1,2
Cracovia,RakówCzęstochowa,1,0
Cracovia,StalMielec,3,3
Cracovia,ŚląskWrocław,1,2
Cracovia,WartaPoznań,2,0
Cracovia,WisłaKraków,0,0
Cracovia,WisłaPłock,3,0
Cracovia,ZagłębieLubin,1,0
GórnikŁęczna,Bruk-BetTermalicaNieciecza,1,1
GórnikŁęczna,Cracovia,1,1
GórnikŁęczna,GórnikZabrze,1,2
GórnikŁęczna,JagielloniaBiałystok,0,1
GórnikŁęczna,LechPoznań,1,1
GórnikŁęczna,LechiaGdańsk,0,4
GórnikŁęczna,LegiaWarsaw,0,1
GórnikŁęczna,PiastGliwice,1,1
GórnikŁęczna,PogońSzczecin,0,4
GórnikŁęczna,RadomiakRadom,1,0
GórnikŁęczna,RakówCzęstochowa,0,0
GórnikŁęczna,StalMielec,2,0
GórnikŁęczna,ŚląskWrocław,1,1
GórnikŁęczna,WartaPoznań,0,4
GórnikŁęczna,WisłaKraków,1,3
GórnikŁęczna,WisłaPłock,3,2
GórnikŁęczna,ZagłębieLubin,2,1
GórnikZabrze,Bruk-BetTermalicaNieciecza,1,1
GórnikZabrze,Cracovia,3,0
GórnikZabrze,GórnikŁęczna,4,2
GórnikZabrze,JagielloniaBiałystok,1,2
GórnikZabrze,LechPoznań,1,3
GórnikZabrze,LechiaGdańsk,1,3
GórnikZabrze,LegiaWarsaw,3,2
GórnikZabrze,PiastGliwice,0,1
GórnikZabrze,PogońSzczecin,2,2
GórnikZabrze,RadomiakRadom,0,0
GórnikZabrze,RakówCzęstochowa,1,1
GórnikZabrze,StalMielec,1,0
GórnikZabrze,ŚląskWrocław,3,1
GórnikZabrze,WartaPoznań,1,0
GórnikZabrze,WisłaKraków,0,1
GórnikZabrze,WisłaPłock,4,2
GórnikZabrze,ZagłębieLubin,0,0
