AkhmatGrozny,CSKAMoscow,1,3
AkhmatGrozny,DynamoMoscow,2,1
AkhmatGrozny,FakelVoronezh,2,1
AkhmatGrozny,Khimki,3,0
AkhmatGrozny,Krasnodar,2,2
AkhmatGrozny,KryliaSovetovSamara,1,2
AkhmatGrozny,LokomotivMoscow,0,1
AkhmatGrozny,Orenburg,3,1
AkhmatGrozny,PariNizhnyNovgorod,1,3
AkhmatGrozny,Rostov,1,2
AkhmatGrozny,Sochi,1,0
AkhmatGrozny,SpartakMoscow,1,1
AkhmatGrozny,TorpedoMoscow,1,0
AkhmatGrozny,UralYekaterinburg,2,0
AkhmatGrozny,ZenitSaintPetersburg,0,0
CSKAMoscow,AkhmatGrozny,4,2
CSKAMoscow,DynamoMoscow,1,1
CSKAMoscow,FakelVoronezh,4,1
CSKAMoscow,Khimki,3,0
CSKAMoscow,Krasnodar,4,1
CSKAMoscow,KryliaSovetovSamara,4,0
CSKAMoscow,LokomotivMoscow,1,1
CSKAMoscow,Orenburg,2,1
CSKAMoscow,PariNizhnyNovgorod,0,1
CSKAMoscow,Rostov,4,1
CSKAMoscow,Sochi,3,0
CSKAMoscow,SpartakMoscow,2,2
CSKAMoscow,TorpedoMoscow,3,0
CSKAMoscow,UralYekaterinburg,2,0
CSKAMoscow,ZenitSaintPetersburg,1,0
DynamoMoscow,AkhmatGrozny,0,3
DynamoMoscow,CSKAMoscow,2,1
DynamoMoscow,FakelVoronezh,0,2
DynamoMoscow,Khimki,6,1
DynamoMoscow,Krasnodar,0,0
DynamoMoscow,KryliaSovetovSamara,1,0
DynamoMoscow,LokomotivMoscow,2,4
DynamoMoscow,Orenburg,3,2
DynamoMoscow,PariNizhnyNovgorod,3,1
DynamoMoscow,Rostov,1,1
DynamoMoscow,Sochi,0,2
DynamoMoscow,SpartakMoscow,1,0
DynamoMoscow,TorpedoMoscow,4,0
DynamoMoscow,UralYekaterinburg,2,1
DynamoMoscow,ZenitSaintPetersburg,0,2
FakelVoronezh,AkhmatGrozny,1,1
FakelVoronezh,CSKAMoscow,0,2
FakelVoronezh,DynamoMoscow,3,3
FakelVoronezh,Khimki,1,1
FakelVoronezh,Krasnodar,3,3
FakelVoronezh,KryliaSovetovSamara,2,1
FakelVoronezh,LokomotivMoscow,2,0
FakelVoronezh,Orenburg,1,3
FakelVoronezh,PariNizhnyNovgorod,1,0
FakelVoronezh,Rostov,1,1
FakelVoronezh,Sochi,3,0
FakelVoronezh,SpartakMoscow,1,4
FakelVoronezh,TorpedoMoscow,2,2
FakelVoronezh,UralYekaterinburg,0,0
FakelVoronezh,ZenitSaintPetersburg,1,1
Khimki,AkhmatGrozny,1,3
Khimki,CSKAMoscow,1,2
Khimki,DynamoMoscow,0,1
Khimki,FakelVoronezh,0,0
Khimki,Krasnodar,0,6
Khimki,KryliaSovetovSamara,0,0
Khimki,LokomotivMoscow,0,3
Khimki,Orenburg,2,0
Khimki,PariNizhnyNovgorod,3,0
Khimki,Rostov,0,1
Khimki,Sochi,0,2
Khimki,SpartakMoscow,1,1
Khimki,TorpedoMoscow,4,2
Khimki,UralYekaterinburg,0,3
Khimki,ZenitSaintPetersburg,1,1
Krasnodar,AkhmatGrozny,2,3
Krasnodar,CSKAMoscow,0,0
Krasnodar,DynamoMoscow,3,1
Krasnodar,FakelVoronezh,2,2
Krasnodar,Khimki,3,1
Krasnodar,KryliaSovetovSamara,2,1
Krasnodar,LokomotivMoscow,3,0
Krasnodar,Orenburg,2,0
Krasnodar,PariNizhnyNovgorod,3,1
Krasnodar,Rostov,3,0
Krasnodar,Sochi,2,1
Krasnodar,SpartakMoscow,1,4
Krasnodar,TorpedoMoscow,2,2
Krasnodar,UralYekaterinburg,1,1
Krasnodar,ZenitSaintPetersburg,0,1
KryliaSovetovSamara,AkhmatGrozny,0,1
KryliaSovetovSamara,CSKAMoscow,0,1
KryliaSovetovSamara,DynamoMoscow,0,2
KryliaSovetovSamara,FakelVoronezh,1,1
KryliaSovetovSamara,Khimki,0,0
KryliaSovetovSamara,Krasnodar,0,0
KryliaSovetovSamara,LokomotivMoscow,1,1
KryliaSovetovSamara,Orenburg,1,1
KryliaSovetovSamara,PariNizhnyNovgorod,2,1
KryliaSovetovSamara,Rostov,1,3
KryliaSovetovSamara,Sochi,2,0
KryliaSovetovSamara,SpartakMoscow,1,0
KryliaSovetovSamara,TorpedoMoscow,1,1
KryliaSovetovSamara,UralYekaterinburg,3,0
KryliaSovetovSamara,ZenitSaintPetersburg,1,5
LokomotivMoscow,AkhmatGrozny,1,2
LokomotivMoscow,CSKAMoscow,0,1
LokomotivMoscow,DynamoMoscow,1,3
LokomotivMoscow,FakelVoronezh,1,0
LokomotivMoscow,Khimki,5,1
LokomotivMoscow,Krasnodar,3,2
LokomotivMoscow,KryliaSovetovSamara,1,1
LokomotivMoscow,Orenburg,5,1
LokomotivMoscow,PariNizhnyNovgorod,1,1
LokomotivMoscow,Rostov,2,2
LokomotivMoscow,Sochi,3,0
LokomotivMoscow,SpartakMoscow,1,2
LokomotivMoscow,TorpedoMoscow,3,1
LokomotivMoscow,UralYekaterinburg,2,4
LokomotivMoscow,ZenitSaintPetersburg,1,2
Orenburg,AkhmatGrozny,2,1
Orenburg,CSKAMoscow,2,2
Orenburg,DynamoMoscow,3,0
Orenburg,FakelVoronezh,4,1
Orenburg,Khimki,3,1
Orenburg,Krasnodar,5,1
Orenburg,KryliaSovetovSamara,2,4
Orenburg,LokomotivMoscow,1,4
Orenburg,PariNizhnyNovgorod,1,0
Orenburg,Rostov,2,2
Orenburg,Sochi,4,1
Orenburg,SpartakMoscow,2,0
Orenburg,TorpedoMoscow,1,0
Orenburg,UralYekaterinburg,3,0
Orenburg,ZenitSaintPetersburg,2,2
PariNizhnyNovgorod,AkhmatGrozny,3,2
PariNizhnyNovgorod,CSKAMoscow,2,2
PariNizhnyNovgorod,DynamoMoscow,2,2
PariNizhnyNovgorod,FakelVoronezh,3,1
PariNizhnyNovgorod,Khimki,2,0
PariNizhnyNovgorod,Krasnodar,0,2
